id,name,district,city,enrollment,up_to_date_count,conditional_count,personal_belief_exemption_count,permanent_medical_exemption_count,up_to_date_percent,conditional_percent,personal_belief_exemption_percent,permanent_medical_exemption_percent,type,is_religious,religion,frpm_percent,latitude,longitude
6001192,TREEVIEW ELEMENTARY,HAYWARD UNIFIED,HAYWARD,87,86,1,0,0,99,1,0,0,PUBLIC,,,71.3,37.624176,-122.03654
6062160,STROBRIDGE ELEMENTARY,HAYWARD UNIFIED,CASTRO VALLEY,89,84,5,0,0,94,6,0,0,PUBLIC,,,75.7,37.687491,-122.0875
6090583,EDEN GARDENS ELEMENTARY,HAYWARD UNIFIED,HAYWARD,67,62,4,0,1,93,6,0,1,PUBLIC,,,59.6,37.638096,-122.10721
6104566,TYRRELL ELEMENTARY,HAYWARD UNIFIED,HAYWARD,105,99,6,0,0,94,6,0,0,PUBLIC,,,77.3,37.637384,-122.07546
6113815,FAITH RINGGOLD SCHOOL OF ARTS AND SCIENCE,HAYWARD UNIFIED,HAYWARD,20,16,4,0,0,80,20,0,0,PUBLIC,,,72.2,37.676238,-122.07394
107839,LIVERMORE VALLEY CHARTER,LIVERMORE VALLEY JOINT UNIFIED,LIVERMORE,120,114,0,6,0,95,0,5,0,PUBLIC,,,4.2,37.704857,-121.8184123
6001234,JUNCTION K-8,LIVERMORE VALLEY JOINT UNIFIED,LIVERMORE,69,67,1,1,0,97,1,1,0,PUBLIC,,,61.6,37.690154,-121.77054
6001259,EMMA C. SMITH ELEMENTARY,LIVERMORE VALLEY JOINT UNIFIED,LIVERMORE,99,93,3,3,0,94,3,3,0,PUBLIC,,,9.2,37.667169,-121.79637
6001283,JACKSON AVENUE ELEMENTARY,LIVERMORE VALLEY JOINT UNIFIED,LIVERMORE,121,115,3,3,0,95,2,2,0,PUBLIC,,,44.2,37.68492,-121.74228
6001291,JOE MICHELL,LIVERMORE VALLEY JOINT UNIFIED,LIVERMORE,117,102,13,2,0,87,11,2,0,PUBLIC,,,39.6,37.669594,-121.78351
6001317,MARYLIN AVENUE ELEMENTARY,LIVERMORE VALLEY JOINT UNIFIED,LIVERMORE,88,87,0,1,0,99,0,1,0,PUBLIC,,,83.8,37.684911,-121.78603
6071906,ARROYO SECO ELEMENTARY,LIVERMORE VALLEY JOINT UNIFIED,LIVERMORE,108,106,2,0,0,98,2,0,0,PUBLIC,,,21.5,37.683649,-121.72857
6089338,RANCHO LAS POSITAS ELEMENTARY,LIVERMORE VALLEY JOINT UNIFIED,LIVERMORE,102,98,2,2,0,96,2,2,0,PUBLIC,,,19.9,37.68898,-121.80427
6097661,SUNSET ELEMENTARY,LIVERMORE VALLEY JOINT UNIFIED,LIVERMORE,111,104,5,2,0,94,5,2,0,PUBLIC,,,6.3,37.662598,-121.77472
6110332,LEO R. CROCE ELEMENTARY,LIVERMORE VALLEY JOINT UNIFIED,LIVERMORE,115,112,0,3,0,97,0,3,0,PUBLIC,,,24.8,37.717039,-121.72833
6117543,ALTAMONT CREEK ELEMENTARY,LIVERMORE VALLEY JOINT UNIFIED,LIVERMORE,82,77,1,4,0,94,1,5,0,PUBLIC,,,19.4,37.72229,-121.7184
6001366,DONLON ELEMENTARY,PLEASANTON UNIFIED,PLEASANTON,112,110,2,0,0,98,2,0,0,PUBLIC,,,3.5,37.684425,-121.90955
6001374,DUBLIN ELEMENTARY,DUBLIN UNIFIED,DUBLIN,159,121,34,3,1,76,21,2,1,PUBLIC,,,10.9,37.714317,-121.93693
6001390,FREDERIKSEN ELEMENTARY,DUBLIN UNIFIED,DUBLIN,151,146,3,2,0,97,2,1,0,PUBLIC,,,19.1,37.714807,-121.92212
6001416,LYDIKSEN ELEMENTARY,PLEASANTON UNIFIED,PLEASANTON,110,103,3,4,0,94,3,4,0,PUBLIC,,,5.8,37.680965,-121.92159
6001424,MURRAY ELEMENTARY,DUBLIN UNIFIED,DUBLIN,87,83,2,2,0,95,2,2,0,PUBLIC,,,16.2,37.721408,-121.93261
6001440,AUGUST SCHILLING ELEMENTARY,NEWARK UNIFIED,NEWARK,49,43,6,0,0,88,12,0,0,PUBLIC,,,84.2,37.528267,-122.0461
6001457,E. L. MUSICK ELEMENTARY,NEWARK UNIFIED,NEWARK,72,72,0,0,0,100,0,0,0,PUBLIC,,,65.3,37.542272,-122.03167
6001473,H. A. SNOW ELEMENTARY,NEWARK UNIFIED,NEWARK,46,42,4,0,0,91,9,0,0,PUBLIC,,,55.9,37.542911,-122.05048
6001481,JAMES A. GRAHAM ELEMENTARY,NEWARK UNIFIED,NEWARK,50,20,29,1,0,40,58,2,0,PUBLIC,,,69.7,37.538482,-122.04242
6001499,JAMES L. BUNKER ELEMENTARY,NEWARK UNIFIED,NEWARK,74,72,1,1,0,97,1,1,0,PUBLIC,,,28.8,37.52923,-122.01505
6001507,JOHN F. KENNEDY ELEMENTARY,NEWARK UNIFIED,NEWARK,49,44,2,0,3,90,4,0,6,PUBLIC,,,27.1,37.551646,-122.04246
6001523,LINCOLN ELEMENTARY,NEWARK UNIFIED,NEWARK,99,90,7,1,1,91,7,1,1,PUBLIC,,,52.6,37.535908,-122.05193
6001531,LOUIS MILANI ELEMENTARY,NEWARK UNIFIED,NEWARK,48,45,3,0,0,94,6,0,0,PUBLIC,,,73.7,37.533942,-122.02249
6001572,ALVARADO ELEMENTARY,NEW HAVEN UNIFIED,UNION CITY,151,143,8,0,0,95,5,0,0,PUBLIC,,,54.3,37.595619,-122.07696
6001606,HILLVIEW CREST ELEMENTARY,NEW HAVEN UNIFIED,HAYWARD,118,109,9,0,0,92,8,0,0,PUBLIC,,,71.8,37.614368,-122.03507
6001622,SEARLES ELEMENTARY,NEW HAVEN UNIFIED,UNION CITY,141,133,8,0,0,94,6,0,0,PUBLIC,,,66.7,37.59608,-122.02715
6101604,PIONEER ELEMENTARY,NEW HAVEN UNIFIED,UNION CITY,167,159,6,2,0,95,4,1,0,PUBLIC,,,39,37.57205,-122.07168
6115505,TOM KITAYAMA ELEMENTARY,NEW HAVEN UNIFIED,UNION CITY,172,166,5,1,0,97,3,1,0,PUBLIC,,,47,37.601464,-122.04983
6115554,GUY JR. EMANUELE ELEMENTARY,NEW HAVEN UNIFIED,UNION CITY,114,111,2,1,0,97,2,1,0,PUBLIC,,,58.6,37.602017,-122.01595
6118525,DELAINE EASTIN ELEMENTARY,NEW HAVEN UNIFIED,UNION CITY,142,135,7,0,0,95,5,0,0,PUBLIC,,,20.4,37.566808,-122.07485
100123,EAST OAKLAND LEADERSHIP ACADEMY,OAKLAND UNIFIED,OAKLAND,27,27,0,0,0,100,0,0,0,PUBLIC,,,97.4,37.771856,-122.18988
100792,THINK COLLEGE NOW,OAKLAND UNIFIED,OAKLAND,50,42,7,0,1,84,14,0,2,PUBLIC,,,89.8,37.779681,-122.23088
102988,ENCOMPASS ACADEMY ELEMENTARY,OAKLAND UNIFIED,OAKLAND,54,14,40,0,0,26,74,0,0,PUBLIC,,,89.9,37.752836,-122.18604
109819,ASPIRE BERKLEY MAYNARD ACADEMY,OAKLAND UNIFIED,OAKLAND,65,64,0,1,0,98,0,2,0,PUBLIC,,,80.6,37.844784,-122.2842
110239,REACH ACADEMY,OAKLAND UNIFIED,OAKLAND,90,65,25,0,0,72,28,0,0,PUBLIC,,,91.6,37.746497,-122.16185
110247,MANZANITA SEED,OAKLAND UNIFIED,OAKLAND,100,89,11,0,0,89,11,0,0,PUBLIC,,,74.2,37.792038,-122.22409
110254,SANKOFA ACADEMY,OAKLAND UNIFIED,OAKLAND,57,38,17,1,1,67,30,2,2,PUBLIC,,,88.4,37.847155,-122.26444
110262,RISE COMMUNITY,OAKLAND UNIFIED,OAKLAND,44,37,7,0,0,84,16,0,0,PUBLIC,,,98.7,37.751766,-122.17935
112813,FRED T. KOREMATSU DISCOVERY ACADEMY,OAKLAND UNIFIED,OAKLAND,95,89,6,0,0,94,6,0,0,PUBLIC,,,78.3,37.737513,-122.17353
114363,AMERICAN INDIAN PUBLIC CHARTER SCHOOL II,OAKLAND UNIFIED,OAKLAND,40,33,7,0,0,83,18,0,0,PUBLIC,,,73.9,37.800186,-122.26566
114454,CONSERVATORY OF VOCAL INSTRUMENTAL ARTS,OAKLAND UNIFIED,OAKLAND,23,19,4,0,0,83,17,0,0,PUBLIC,,,55,37.802065,-122.185
115204,COMMUNITY UNITED ELEMENTARY,OAKLAND UNIFIED,OAKLAND,96,92,4,0,0,96,4,0,0,PUBLIC,,,91.7,37.761449,-122.19187
115576,FUTURES ELEMENTARY,OAKLAND UNIFIED,OAKLAND,51,48,3,0,0,94,6,0,0,PUBLIC,,,91.6,37.761449,-122.19187
115584,GLOBAL FAMILY,OAKLAND UNIFIED,OAKLAND,98,97,1,0,0,99,1,0,0,PUBLIC,,,97.6,37.779331,-122.21323
115592,LEARNING WITHOUT LIMITS,OAKLAND UNIFIED,OAKLAND,72,72,0,0,0,100,0,0,0,PUBLIC,,,93.6,37.779331,-122.21323
115600,EAST OAKLAND PRIDE ELEMENTARY,OAKLAND UNIFIED,OAKLAND,54,17,37,0,0,31,69,0,0,PUBLIC,,,96.9,37.759054,-122.17448
115618,GREENLEAF ELEMENTARY,OAKLAND UNIFIED,OAKLAND,94,20,74,0,0,21,79,0,0,PUBLIC,,,83.9,37.764368,-122.19487
120188,ASPIRE ERES ACADEMY,OAKLAND UNIFIED,OAKLAND,22,22,0,0,0,100,0,0,0,PUBLIC,,,97.3,37.7757,-122.21206
123711,VINCENT ACADEMY,OAKLAND UNIFIED,OAKLAND,24,23,0,1,0,96,0,4,0,PUBLIC,,,84.3,37.8142568,-122.2869512
128413,ASPIRE COLLEGE ACADEMY,OAKLAND UNIFIED,OAKLAND,45,44,0,1,0,98,0,2,0,PUBLIC,,,96.1,37.7612383,-122.1708251
130633,LIGHTHOUSE COMMUNITY CHARTER,OAKLAND UNIFIED,OAKLAND,48,48,0,0,0,100,0,0,0,PUBLIC,,,84.1,37.737054,-122.19667
130732,ASPIRE TRIUMPH TECHNOLOGY ACADEMY,OAKLAND UNIFIED,OAKLAND,43,40,3,0,0,93,7,0,0,PUBLIC,,,,37.7739556,-122.1825204
6001630,ALLENDALE ELEMENTARY,OAKLAND UNIFIED,OAKLAND,91,47,44,0,0,52,48,0,0,PUBLIC,,,94,37.788621,-122.20519
6001648,CHABOT ELEMENTARY,OAKLAND UNIFIED,OAKLAND,101,91,8,2,0,90,8,2,0,PUBLIC,,,9.3,37.850143,-122.2427
6001655,BELLA VISTA ELEMENTARY,OAKLAND UNIFIED,OAKLAND,113,78,35,0,0,69,31,0,0,PUBLIC,,,65.1,37.800015,-122.23758
6001663,BROOKFIELD ELEMENTARY,OAKLAND UNIFIED,OAKLAND,54,30,24,0,0,56,44,0,0,PUBLIC,,,68.9,37.734706,-122.18896
6001689,BURCKHALTER ELEMENTARY,OAKLAND UNIFIED,OAKLAND,33,27,6,0,0,82,18,0,0,PUBLIC,,,79.3,37.775598,-122.16681
6001697,CARL B. MUNCK ELEMENTARY,OAKLAND UNIFIED,OAKLAND,48,47,1,0,0,98,2,0,0,PUBLIC,,,71.1,37.794907,-122.17382
6001713,HOWARD ELEMENTARY,OAKLAND UNIFIED,OAKLAND,45,25,20,0,0,56,44,0,0,PUBLIC,,,87.8,37.762146,-122.15132
6001739,CLEVELAND ELEMENTARY,OAKLAND UNIFIED,OAKLAND,71,69,2,0,0,97,3,0,0,PUBLIC,,,59.9,37.804391,-122.24404
6001754,CROCKER HIGHLANDS ELEMENTARY,OAKLAND UNIFIED,OAKLAND,68,62,3,1,2,91,4,1,3,PUBLIC,,,6,37.811112,-122.2276
6001812,EMERSON ELEMENTARY,OAKLAND UNIFIED,OAKLAND,74,66,7,1,0,89,9,1,0,PUBLIC,,,82.4,37.834615,-122.25727
6001820,FRANKLIN ELEMENTARY,OAKLAND UNIFIED,OAKLAND,125,123,2,0,0,98,2,0,0,PUBLIC,,,89.1,37.793522,-122.24873
6001838,FRUITVALE ELEMENTARY,OAKLAND UNIFIED,OAKLAND,67,61,6,0,0,91,9,0,0,PUBLIC,,,77.6,37.796237,-122.2141
6001846,GARFIELD ELEMENTARY,OAKLAND UNIFIED,OAKLAND,147,105,42,0,0,71,29,0,0,PUBLIC,,,92.5,37.786696,-122.23581
6001853,GLENVIEW ELEMENTARY,OAKLAND UNIFIED,OAKLAND,77,15,62,0,0,19,81,0,0,PUBLIC,,,36.8,37.805636,-122.21916
6001879,GRASS VALLEY ELEMENTARY,OAKLAND UNIFIED,OAKLAND,63,33,30,0,0,52,48,0,0,PUBLIC,,,70.6,37.753031,-122.12586
6001895,KAISER ELEMENTARY,OAKLAND UNIFIED,OAKLAND,56,51,4,1,0,91,7,2,0,PUBLIC,,,31.4,37.853076,-122.23177
6001903,NEW HIGHLAND ACADEMY,OAKLAND UNIFIED,OAKLAND,95,82,13,0,0,86,14,0,0,PUBLIC,,,98.4,37.751766,-122.17935
6001911,HILLCREST ELEMENTARY,OAKLAND UNIFIED,OAKLAND,44,37,7,0,0,84,16,0,0,PUBLIC,,,4,37.840414,-122.23287
6001929,HORACE MANN ELEMENTARY,OAKLAND UNIFIED,OAKLAND,92,77,15,0,0,84,16,0,0,PUBLIC,,,93.2,37.773521,-122.20245
6001945,JOAQUIN MILLER ELEMENTARY,OAKLAND UNIFIED,OAKLAND,77,57,20,0,0,74,26,0,0,PUBLIC,,,16.8,37.818528,-122.20174
6001978,LAFAYETTE ELEMENTARY,OAKLAND UNIFIED,OAKLAND,27,23,4,0,0,85,15,0,0,PUBLIC,,,94.9,37.810364,-122.27994
6001994,LAUREL ELEMENTARY,OAKLAND UNIFIED,OAKLAND,102,25,77,0,0,25,75,0,0,PUBLIC,,,80.4,37.792775,-122.19636
6002018,LINCOLN ELEMENTARY,OAKLAND UNIFIED,OAKLAND,110,100,10,0,0,91,9,0,0,PUBLIC,,,86.7,37.800133,-122.26713
6002042,MANZANITA COMMUNITY,OAKLAND UNIFIED,OAKLAND,71,53,18,0,0,75,25,0,0,PUBLIC,,,86.3,37.792038,-122.22409
6002059,MARKHAM ELEMENTARY,OAKLAND UNIFIED,OAKLAND,100,77,23,0,0,77,23,0,0,PUBLIC,,,96.8,37.765472,-122.17863
6002075,BRIDGES ACADEMY,OAKLAND UNIFIED,OAKLAND,88,25,63,0,0,28,72,0,0,PUBLIC,,,94.5,37.767761,-122.2065
6002083,MONTCLAIR ELEMENTARY,OAKLAND UNIFIED,OAKLAND,106,76,29,1,0,72,27,1,0,PUBLIC,,,12,37.83111,-122.21278
6002091,PARKER ELEMENTARY,OAKLAND UNIFIED,OAKLAND,64,35,29,0,0,55,45,0,0,PUBLIC,,,95.3,37.765654,-122.16557
6002109,PERALTA ELEMENTARY,OAKLAND UNIFIED,OAKLAND,54,44,5,5,0,81,9,9,0,PUBLIC,,,33.4,37.849567,-122.25894
6002117,PIEDMONT AVENUE ELEMENTARY,OAKLAND UNIFIED,OAKLAND,58,39,19,0,0,67,33,0,0,PUBLIC,,,74.3,37.829089,-122.24882
6002125,PREPARATORY LITERARY ACADEMY OF CULTURAL EXCELLENCE,OAKLAND UNIFIED,OAKLAND,55,41,14,0,0,75,25,0,0,PUBLIC,,,91.2,37.808471,-122.29806
6002141,REDWOOD HEIGHTS ELEMENTARY,OAKLAND UNIFIED,OAKLAND,52,49,3,0,0,94,6,0,0,PUBLIC,,,24.7,37.797054,-122.18624
6002174,SEQUOIA ELEMENTARY,OAKLAND UNIFIED,OAKLAND,96,83,13,0,0,86,14,0,0,PUBLIC,,,48.5,37.802327,-122.21145
6002182,MADISON PARK ACADEMY TK-5,OAKLAND UNIFIED,OAKLAND,66,61,5,0,0,92,8,0,0,PUBLIC,,,93.5,37.727925,-122.17642
6002190,ESPERANZA ELEMENTARY,OAKLAND UNIFIED,OAKLAND,56,53,3,0,0,95,5,0,0,PUBLIC,,,93.1,37.737513,-122.17353
6002216,THORNHILL ELEMENTARY,OAKLAND UNIFIED,OAKLAND,77,11,66,0,0,14,86,0,0,PUBLIC,,,10.1,37.836193,-122.21156
6002273,ACORN WOODLAND ELEMENTARY,OAKLAND UNIFIED,OAKLAND,56,52,4,0,0,93,7,0,0,PUBLIC,,,94,37.752836,-122.18604
6057046,HOOVER ELEMENTARY,OAKLAND UNIFIED,OAKLAND,72,31,41,0,0,43,57,0,0,PUBLIC,,,87.3,37.823289,-122.27431
6072235,"MARTIN LUTHER KING, JR. ELEMENTARY",OAKLAND UNIFIED,OAKLAND,67,25,42,0,0,37,63,0,0,PUBLIC,,,86.7,37.806427,-122.28273
6096523,LA ESCUELITA ELEMENTARY,OAKLAND UNIFIED,OAKLAND,64,50,14,0,0,78,22,0,0,PUBLIC,,,91.2,37.795671,-122.25689
6117568,ASPIRE MONARCH ACADEMY,OAKLAND UNIFIED,OAKLAND,66,65,0,0,1,98,0,0,2,PUBLIC,,,96.7,37.742277,-122.16832
6117972,NORTH OAKLAND COMMUNITY CHARTER,OAKLAND UNIFIED,OAKLAND,22,17,5,0,0,77,23,0,0,PUBLIC,,,21.1,37.832812,-122.27624
6118608,ASCEND,OAKLAND UNIFIED,OAKLAND,48,43,5,0,0,90,10,0,0,PUBLIC,,,91.7,37.774046,-122.22163
6118616,INTERNATIONAL COMMUNITY,OAKLAND UNIFIED,OAKLAND,50,38,12,0,0,76,24,0,0,PUBLIC,,,95.4,37.779681,-122.23088
6118640,MELROSE LEADERSHIP ACADEMY,OAKLAND UNIFIED,OAKLAND,73,37,36,0,0,51,49,0,0,PUBLIC,,,72.6,37.778422,-122.18952
6002281,BEACH ELEMENTARY,PIEDMONT CITY UNIFIED,PIEDMONT,40,37,2,1,0,93,5,3,0,PUBLIC,,,0.3,37.824218,-122.2471
6002299,HAVENS ELEMENTARY,PIEDMONT CITY UNIFIED,PIEDMONT,63,60,2,1,0,95,3,2,0,PUBLIC,,,0.8,37.825895,-122.23382
6002307,WILDWOOD ELEMENTARY,PIEDMONT CITY UNIFIED,PIEDMONT,41,34,4,1,2,83,10,2,5,PUBLIC,,,0.3,37.819683,-122.23492
6002315,ALISAL ELEMENTARY,PLEASANTON UNIFIED,PLEASANTON,104,100,3,1,0,96,3,1,0,PUBLIC,,,7.8,37.67224,-121.87219
6002323,FAIRLANDS ELEMENTARY,PLEASANTON UNIFIED,PLEASANTON,140,138,1,1,0,99,1,1,0,PUBLIC,,,6.7,37.692591,-121.87434
6002349,VALLEY VIEW ELEMENTARY,PLEASANTON UNIFIED,PLEASANTON,77,66,3,0,8,86,4,0,10,PUBLIC,,,14.5,37.65951,-121.86362
6002356,WALNUT GROVE ELEMENTARY,PLEASANTON UNIFIED,PLEASANTON,107,101,1,5,0,94,1,5,0,PUBLIC,,,2.8,37.673291,-121.88537
6089361,VINTAGE HILLS ELEMENTARY,PLEASANTON UNIFIED,PLEASANTON,105,101,3,0,1,96,3,0,1,PUBLIC,,,3,37.655696,-121.85484
6002372,GARFIELD ELEMENTARY,SAN LEANDRO UNIFIED,SAN LEANDRO,62,60,0,2,0,97,0,3,0,PUBLIC,,,65.5,37.704336,-122.18527
6002398,JEFFERSON ELEMENTARY,SAN LEANDRO UNIFIED,SAN LEANDRO,96,95,1,0,0,99,1,0,0,PUBLIC,,,81.6,37.71242,-122.13594
6002414,MADISON ELEMENTARY,SAN LEANDRO UNIFIED,SAN LEANDRO,60,58,1,1,0,97,2,2,0,PUBLIC,,,42.1,37.695489,-122.16042
6002422,MCKINLEY ELEMENTARY,SAN LEANDRO UNIFIED,SAN LEANDRO,83,82,0,1,0,99,0,1,0,PUBLIC,,,73.4,37.718854,-122.1475
6002430,MONROE ELEMENTARY,SAN LEANDRO UNIFIED,SAN LEANDRO,60,57,3,0,0,95,5,0,0,PUBLIC,,,66.3,37.698139,-122.14623
6002448,ROOSEVELT ELEMENTARY,SAN LEANDRO UNIFIED,SAN LEANDRO,83,76,3,4,0,92,4,5,0,PUBLIC,,,31.6,37.736408,-122.14676
6002455,WASHINGTON ELEMENTARY,SAN LEANDRO UNIFIED,SAN LEANDRO,47,46,1,0,0,98,2,0,0,PUBLIC,,,74.3,37.732401,-122.15675
6002463,WILSON ELEMENTARY,SAN LEANDRO UNIFIED,SAN LEANDRO,108,104,3,1,0,96,3,1,0,PUBLIC,,,75.7,37.716009,-122.16624
6002505,BAY ELEMENTARY,SAN LORENZO UNIFIED,SAN LORENZO,94,85,9,0,0,90,10,0,0,PUBLIC,,,53.8,37.672113,-122.14723
6002521,COLONIAL ACRES ELEMENTARY,SAN LORENZO UNIFIED,HAYWARD,137,137,0,0,0,100,0,0,0,PUBLIC,,,82.9,37.683022,-122.11723
6002539,CORVALLIS ELEMENTARY,SAN LORENZO UNIFIED,SAN LEANDRO,96,93,3,0,0,97,3,0,0,PUBLIC,,,61.9,37.697537,-122.15125
6002547,DAYTON ELEMENTARY,SAN LORENZO UNIFIED,SAN LORENZO,95,84,8,3,0,88,8,3,0,PUBLIC,,,59.5,37.688565,-122.15676
6002554,DEL REY ELEMENTARY,SAN LORENZO UNIFIED,SAN LORENZO,102,98,4,0,0,96,4,0,0,PUBLIC,,,67.1,37.668663,-122.13657
6002604,GRANT ELEMENTARY,SAN LORENZO UNIFIED,SAN LORENZO,89,86,2,1,0,97,2,1,0,PUBLIC,,,65.6,37.681988,-122.13612
6002612,HESPERIAN ELEMENTARY,SAN LORENZO UNIFIED,SAN LORENZO,138,134,3,1,0,97,2,1,0,PUBLIC,,,81.9,37.694042,-122.1253
6002620,HILLSIDE ELEMENTARY,SAN LORENZO UNIFIED,SAN LEANDRO,107,104,2,1,0,97,2,1,0,PUBLIC,,,91.3,37.701803,-122.11704
6002653,LORENZO MANOR ELEMENTARY,SAN LORENZO UNIFIED,HAYWARD,122,110,9,3,0,90,7,2,0,PUBLIC,,,77.6,37.674793,-122.1182
6002711,SUNOL GLEN ELEMENTARY,SUNOL GLEN UNIFIED,SUNOL,34,25,7,1,1,74,21,3,3,PUBLIC,,,6.7,37.59295,-121.88485
114579,JOHN GREEN ELEMENTARY,DUBLIN UNIFIED,DUBLIN,152,148,0,3,1,97,0,2,1,PUBLIC,,,2.2,37.7181,-121.8615
123935,HAROLD WILLIAM KOLB,DUBLIN UNIFIED,DUBLIN,195,188,1,3,3,96,1,2,2,PUBLIC,,,4,37.7120097,-121.8588579
6118038,JAMES DOUGHERTY ELEMENTARY,DUBLIN UNIFIED,DUBLIN,188,173,13,2,0,92,7,1,0,PUBLIC,,,2.7,37.710385,-121.88515
6114318,HENRY P. MOHR ELEMENTARY,PLEASANTON UNIFIED,PLEASANTON,100,98,2,0,0,98,2,0,0,PUBLIC,,,3.7,37.691952,-121.86038
6117600,PHOEBE APPERSON HEARST ELEMENTARY,PLEASANTON UNIFIED,PLEASANTON,103,102,0,1,0,99,0,1,0,PUBLIC,,,6.2,37.652429,-121.8843
6002810,IONE ELEMENTARY,AMADOR COUNTY UNIFIED,IONE,60,57,2,1,0,95,3,2,0,PUBLIC,,,45.4,38.350287,-120.93159
6002828,JACKSON ELEMENTARY,AMADOR COUNTY UNIFIED,JACKSON,88,79,6,3,0,90,7,3,0,PUBLIC,,,53.6,38.351569,-120.77319
6002844,PINE GROVE ELEMENTARY STEM MAGNET,AMADOR COUNTY UNIFIED,JACKSON,26,23,0,3,0,88,0,12,0,PUBLIC,,,48.2,38.399135,-120.67651
6002851,PIONEER ELEMENTARY,AMADOR COUNTY UNIFIED,PIONEER,28,26,2,0,0,93,7,0,0,PUBLIC,,,65.2,38.436231,-120.54699
6002869,PLYMOUTH ELEMENTARY,AMADOR COUNTY UNIFIED,PLYMOUTH,27,26,1,0,0,96,4,0,0,PUBLIC,,,46.4,38.480149,-120.85173
